RegionID,RegionName,SizeRank,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
394324,"Americus, GA",663,79325,79109,78905,78496,78048.33333,77697.33333,77399.66667,77216,77048.33333,76807,76595.66667,76441.66667,76342.66667,76102.66667,75732.33333,75260.33333,74794,74218.66667,73654.33333,73072.66667,72574.33333,72097,71673.66667,71102,70535.33333,70038,69738.66667,69546.66667,69415.33333,69287,69173.66667,68980,68637,68310.66667,67818,67408.66667,66826.33333,66373.66667,65822.66667,65288,64785.33333,64433.33333,64226.66667,64053,63868,63671.66667,63568.33333,63394.33333,63175.66667,62900.66667,62755,62719.66667,62848.33333,63039,63113,63152.66667,63290.33333,63773.33333,64243,64711.66667,64871,65064.33333,65236.33333,65579,65853,66010.66667,66171.66667,66423.66667,66800.66667,67261.33333,67666,68111.33333,68463.66667,68837,69195.66667,69609.66667,70009,70394,70708,71047.33333,71371.33333,71695.33333,72055,72407.33333,73033.33333,73582,74213.33333,74647.33333,75142,75550.66667,75881.66667,76173.66667,76473.33333,76736,77302.33333,77873.33333,78442.33333,78772,79063.66667,79349.33333,79572.66667,79842.66667,80165,80449,80668.33333,80769,80936.66667,81189.33333,81657,82088,82514.66667,82818.33333,82951.66667,83058.33333,83282.33333,83614.66667,83984.66667,84269.66667,84616,84872,85327,85729.33333,86161.33333,86391.33333,86744.33333,87052,87351.66667,87502,87581.33333,87533.66667,87684.66667,87983,88268.66667,88427.33333,88515.66667,88811.66667,89003,89312,89586.33333,89953,90311.33333,90629,90395
394554,"Easton, MD",664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301879,299518.5,298626.6667,297596.3333,299706.3333,303690,304949.6667,302772,297402.6667,292988.6667,289265.6667,287751.3333,288734.3333,290619,289607.6667,285812.3333,281398.3333,278003,276212.6667,275840,277897.3333,279399.6667,278471,276463.3333,274422.3333,274726.3333,275773.3333,278695.3333,279338.6667,278836.6667,276645.3333,276723.6667,276152.3333,277956,279700.3333,281957.3333,280802.3333,278727.6667,277370,276779,277956,280011,282090.6667,282373.6667,281127,278367.3333,277400,277080.6667,278939.3333,280286.3333,281366.6667,282840,282178.6667,280980.3333,279250.6667,279356,281052,283333.3333,284505,283520.3333,282986.6667,284007,285149,284293,284282.6667,284236,285388,284018.3333,284154.3333,284299.3333,285919.6667,287094.3333,285835.6667,284143.3333,283784.6667,285934.3333,288468.3333,290271,293385,297096.3333,299677.6667,302256.3333,304964.6667,309209,313065,315406.6667,316087.3333,315330.3333,314157.3333,313209,312939.6667,313737.6667,314670.6667,314064,313832,312242.6667,311764.6667,311240,312879.3333,314641,315865.3333,315608.6667,315125.6667,314807
394920,"North Platte, NE",665,103685,103784,103736,103685,103520.3333,103293.3333,103102,102994.6667,103132.6667,103348.6667,103597.3333,103721,103821.3333,103853,103823.3333,103649.6667,103474.3333,103253,102979,102591.3333,102244.3333,102037.6667,101921.6667,101901.3333,101753.3333,101587.3333,101500.6667,101610.6667,101738,101774,101852,102007.6667,102140.3333,102186.3333,102206.6667,102210,102134,101977.3333,101877,101601.6667,101465.6667,101328,101708.6667,102159.3333,102664,102985,103247.6667,103453.6667,103512,103489,103549.6667,103667.3333,103769.6667,103782.6667,103820,103939.3333,104157.6667,104503.6667,104884.3333,105235.3333,105511,105761,106025.6667,106347.3333,106720,107052,107354.6667,107637.3333,107982.6667,108314.3333,108686.6667,109003,109275.6667,109536,109873.6667,110273.3333,110638.6667,111377.6667,112208,113022,113436,113754.6667,114168.6667,114663,115296.6667,115927.6667,116525.6667,117067,117512,117903.6667,118292.3333,118659.3333,119126.3333,119499.3333,120017,120481.6667,121103.6667,121644,122168.6667,122635,123106.6667,124000,124853.3333,125767,126271.6667,126862.3333,127561.6667,128427.6667,129222.3333,129944,130627.3333,131511.3333,132323.6667,132967.6667,133424,133864.6667,134348,134848,135436,136110.6667,136849,137586.3333,138304,139014.6667,139756.3333,140437.6667,140527.6667,140472,140463,140871.6667,141462.6667,142119,142977.6667,143699.3333,144397.6667,145062.3333,145799,146350.3333,146924.6667,147474.6667,148188,148562,148124.3333
394914,"Newberry, SC",666,,,,,,,,,,,,,,,,,,,,,,,,,,,,99333,99240,99316.33333,99525.66667,99908.66667,100288,99811,99170.33333,98301.33333,98165.33333,97787.33333,97286.66667,96725.66667,96970.33333,97217,97555.66667,97449.33333,97378,97398.66667,97274.66667,97355.66667,97229.66667,97135,97190,97168.33333,97267.33333,97341.33333,97505.33333,97515.66667,97496.66667,97678.33333,97997.66667,98278.66667,98380,98381,98428.66667,98933.33333,99287,99702,99648,99789.66667,99870,100079.3333,100411,100761.3333,101215,101603.6667,101949.6667,102198.3333,102446.3333,102722.6667,103001.3333,103444.3333,103975.3333,104710,105397,106088.6667,106486.3333,107309.6667,107993,108772.3333,108987,109284.6667,109551.6667,109808.6667,110144.3333,110560,111204.6667,111799.3333,112398,112820.3333,113367.6667,113857.6667,114381,114684.6667,114986.3333,115243.6667,115582.3333,116011,116614,117310,118004,118514.6667,118865.3333,118916.3333,118949.6667,118960,119102.6667,119461.3333,119862.3333,120444.3333,121135.3333,121779,122407.3333,123176.3333,124141.6667,125125.3333,125662.6667,126106,126588.6667,126989,127519,127878.6667,128563.6667,129183.3333,129819,130199.6667,130548,130914,131392,131907.3333,132406.6667,133047.6667,133396.3333,133946.3333,133774
394300,"Ada, OK",667,46759,46857.5,46918.66667,47017.66667,47234,47646.66667,48152,48595.66667,48908.66667,49116.66667,49362.33333,49787.33333,50472.66667,51236.33333,51934.66667,52518.66667,52919.66667,53256.33333,53567.66667,53953.33333,54323.33333,54678.33333,55039.66667,55361,55472,55435,55381.66667,55777.66667,56370.66667,56990.33333,57409.33333,57784.66667,58124,58344,58411,58458,58596,58801,59086.66667,59125.66667,59183,58973.33333,59019.66667,59047.66667,59254.66667,59494.33333,59869.66667,60173.33333,60482,60687.66667,61119,61505.66667,61914.66667,62150.33333,62316.33333,62538,62828.66667,63197.33333,63471.33333,63796.66667,64070.33333,64329.66667,64537,64714,64915.66667,65171,65405.66667,65707,66021.33333,66484,66890.66667,67115.33333,67194.33333,67272.66667,67538.33333,67924.66667,68353,68662.66667,68877.66667,69071.33333,69359.33333,69741.66667,70068,70381,70674.66667,71074.33333,71395.66667,71714.66667,71998.33333,72459.66667,72972,73444,73909.33333,74244,74667,75074.33333,75639.33333,76154,76701,77184,77657,78048.33333,78575,79094.66667,79528,79861,80246,80839.33333,81547,82241,82675,83064,83440.66667,83980.66667,84450.33333,84869.66667,85268.66667,85703,86232.66667,86727.33333,87121.66667,87555,88016,88585,89025,89537,89947.66667,90308,90722.33333,91256,91814,92252.33333,92621.66667,93109,93513.66667,93908,94241,94721.33333,95262,95921.66667,96485.66667,97112.33333,97698.33333
395046,"Safford, AZ",668,148040,146932,145865.3333,143630.3333,141513.6667,139535.6667,137659,136056,134368,132769.3333,130889.6667,129037,127031.3333,125159.6667,123140.3333,121159,119102.3333,117173,115434.6667,113767.6667,112199.3333,110732.6667,109423.6667,108342.3333,107437.6667,106596.6667,105836.3333,104977.3333,104129.6667,103312,102522.6667,101593.6667,100451,99263.33333,98200.33333,97218,96248.66667,95432.33333,94481,93741,93008.66667,92606,92324.66667,92061,92063.66667,92151.33333,92460.66667,92849.33333,93408,93978.66667,94637.33333,95314,96165.33333,96963.33333,97954.66667,99136,100555.3333,102035,103459.6667,104748.6667,105989,107208,108561,109936.3333,111303.3333,112686.3333,113977,115315.3333,116486,117681,118759,119786.6667,120652.3333,121388.3333,122176.6667,122905,123675.3333,124323.6667,124957.6667,125447,125980.3333,126460.6667,127065.6667,127751.6667,128741.3333,129809.6667,130973.6667,132239,133512,134792.3333,135894.6667,137160,138341,139429,140481,141544.3333,142649,143561,144588,145651.3333,146838.6667,147863.6667,148874.3333,149871.3333,150867,151927,152963.3333,154047.3333,155248.6667,156540,157872.3333,159122,160010.6667,160833.3333,161518.6667,162235,163021.6667,163934.6667,165042.6667,166075.3333,166954.3333,167811.3333,168659.6667,169591.3333,170426.3333,171065.6667,171745.6667,172230,172748.3333,173071,173641.6667,174159,174580.3333,174833.6667,175051,175393.6667,176027.3333,176796,177489.3333,178112.3333,178732.3333,179453.3333,179784.3333
394894,"Murray, KY",669,105302,105342.5,105424.3333,105390.3333,105328.3333,105051,104848,104605.6667,104462.3333,104461.3333,104528,104608.6667,104547,104526,104353.6667,104248,103946.6667,103827.3333,103632.6667,103332,103077,102794.3333,102873.6667,102861.6667,102962.6667,102957.3333,103001,103028,103093.3333,103070.3333,103016.6667,102893.3333,102960,102912.6667,102930.6667,102865.3333,103004.3333,103125,103200.6667,103170.6667,103153.6667,103169.3333,103300,103626.6667,104038.6667,104419.6667,104659.6667,104805.3333,104860,104314.6667,103812,103400,103556,103748,103935.3333,104121.3333,104297.6667,104534.3333,104875,105159.3333,105350.3333,105472.6667,105582,105693,105621.3333,105578.6667,105599.6667,105659.3333,105696.6667,105753,106051.3333,106394,106683.6667,107006,107335.6667,107723,107931.3333,108227.3333,108533,108913,109344,109703.6667,110199,110604,111121,111547.3333,111986.6667,112429,112849,113297,113747.3333,114095,114452.6667,114819,115362.3333,115897.3333,116403,116414.6667,116460.6667,116531.3333,117084.6667,117652.6667,118209,118661,118626.3333,118553.3333,118715,119314.6667,119992.3333,120612.6667,121334,122048,122683,123173,123608.6667,124047.3333,124554.3333,125138,125356.6667,125598.6667,125815.3333,126495.3333,127188,127875.6667,128299.3333,128671.6667,128964.6667,129350.6667,129730.3333,130178.6667,129974,129837.3333,129704.6667,130461.6667,131206.3333,132066.3333,132734.6667,133459,134124.6667,134829,135507.6667,136173.6667,136453
394382,"Bennington, VT",670,225968,223409,222361,220254,219662.3333,219180,218722.3333,218293.3333,218043,217837.3333,217868,217708.6667,217915.3333,217894,217777.6667,217020,216128.3333,215243.3333,214493,213958,213462.3333,212967,212443,212213.6667,212544.6667,212957,213086.3333,212845.3333,212645,212654,212775.6667,212960,212788,213315.3333,213547,214079.6667,213173,212415.3333,211039.6667,210190,209319.6667,209144.6667,209185,208626.3333,208417,208339.6667,208948.6667,208709.6667,208375.3333,207965.3333,207793.3333,207549.6667,207366.6667,207314.6667,207534.6667,207747.3333,207903.6667,207620.6667,207352,207205.3333,206897.3333,206687.6667,206605.6667,206620.3333,206453.6667,206120.3333,205729.3333,205121.3333,204565,204170.3333,204011,203917.6667,203876,203938.3333,203745.6667,203913.6667,203903.3333,203976.3333,203529.6667,203408.3333,203400.6667,203529,203575.6667,203689.6667,203825,203975.3333,203982.6667,203817.6667,203701.6667,203425,203212.6667,203167.6667,203023.6667,203117.6667,202755.6667,202332.3333,201946,202161.3333,202887,203785.3333,204192,204347.6667,204266,204365.3333,204610.6667,204820.3333,204936.6667,205003,205149,205247.3333,205504.6667,205716,206014,206285.3333,206686,207018.3333,207331.6667,207706.6667,208128,208625,209204.3333,209806,210476.3333,211070.3333,211634,211976,212357,212756.6667,212987.6667,213152.3333,213463.6667,214104.3333,214828,215908.3333,217117,218421.6667,219346.6667,220100.3333,220940.3333,221934,223013.6667,223361.3333,223491.6667
394696,"Huntington, IN",671,98599,98634,98590.66667,98371.66667,98102,97876.33333,97704.66667,97436,97171,97001,96961.33333,96849,96869,96850.66667,96758,96506.33333,96132.33333,95817,95404,95020,94568.66667,94199.66667,93909.33333,93715,93558.33333,93454.33333,93361,93309,93219.66667,93182.66667,93093,92930,92713.66667,92475.66667,92227.33333,91936.66667,91673,91414.66667,91238,91027.66667,90938.66667,90810.33333,90732,90648,90593.66667,90584.33333,90551.66667,90531,90368.66667,90241,90115.33333,90124.33333,90140.33333,90221.33333,90320.66667,90398,90459.66667,90474.33333,90501,90527.33333,90538.33333,90532,90488,90488.66667,90544.66667,90566.66667,90599.33333,90621.66667,90689.66667,90792.66667,90905.33333,91030,90780.66667,90493.33333,90280,90484,90729,90996,91321.66667,91844.66667,92342.33333,92750,93035.66667,93314.33333,93557.66667,93723,93831.33333,93985.33333,94085.33333,94178,94378.33333,94657,94972.33333,95038.33333,95124.66667,95260,95524,95797,96101,96408.33333,96741.33333,96998,97245,97357,97529.33333,97895.66667,98212,98507.33333,99100,99847.66667,100670.6667,101162.6667,101722.6667,102320.6667,102866,103425,103964.3333,104623,105302.6667,106037.6667,106735.6667,107468.3333,108150.6667,108838.6667,109422.6667,109973.6667,110486.3333,111051.6667,111622,112131.6667,112662.6667,113199,113760.3333,114244,114776.6667,115324,115943,116485,116985,117477.3333,118002,118472,118925.6667
394438,"Canton, IL",672,73637,73397,73206.66667,72858.66667,72544.66667,72251,71780,71384.33333,70952.33333,70528.66667,70082.33333,69625.66667,69371.66667,69025.66667,68720.33333,68274.66667,67870.66667,67317,66846.66667,66273.33333,65845.33333,65420,65216.33333,65090.33333,64951.33333,64760.33333,64482,64119,63892.66667,63718.66667,63621.66667,63443.33333,63256,63049,62774.33333,62499.66667,62655,62851,62938.33333,62721.66667,62426.66667,62268,62134,62115,62012.33333,62007,62042,62172.33333,62153,62017.33333,62007.33333,62139.66667,62369.66667,62390,62289,62144.33333,62147.33333,62160,62205,62213.66667,62188.33333,62220.33333,62188.33333,62223.66667,62071.66667,62166.33333,62258.33333,62606,62856.33333,63137.66667,63337.66667,63551.66667,63753.33333,63898,64040,64312.66667,64640.33333,64971.66667,65162.66667,65296,65366.33333,65549.66667,65832,66072.33333,66165.33333,66180.66667,66334.33333,66509.33333,66760.33333,67018.66667,67319.33333,67549,67804,68103.66667,68431.66667,68654,68802,68944.66667,69175.33333,69425.66667,69707.33333,69874.33333,70137,70500.66667,70811.33333,71071.66667,71104,71299,71349,71562.66667,71656,71888.33333,72017,72280.33333,72470.33333,72629.66667,72773,72921,73180,73334.33333,73480.33333,73698.66667,73913,74146.66667,74339.66667,74535.66667,74799,74901,75034.33333,75126.33333,75293,75427.33333,75539.33333,75689.66667,75883,76093,76285,76378,76663.33333,76969,77340.33333,77519,77508.33333
394499,"Corinth, MS",673,86107,86112.5,86055.66667,86061.66667,85943,85913.33333,85691.33333,85585.33333,85379.33333,85372,85389.66667,85331.33333,85117.33333,84737.33333,84226,83599,83006.66667,82718.33333,82653,82557.66667,82252,81894.66667,81493,81243.33333,80906,80598.33333,80334,80303.33333,80342.66667,80356.33333,80168,80009.33333,79902.33333,79772.66667,79681.33333,79536.66667,79468,79331.66667,79322.66667,79282.33333,79524.33333,79669,80013.66667,79988,80009,79827.33333,79890.66667,79854,79931.33333,79975.66667,79987,79992,79935.66667,80001,79883.33333,79864,79779.66667,79880.66667,79829.33333,79829,79836,79838,79709,79487.66667,79394.66667,79402,79442,79481.66667,79534,79582.66667,79667.33333,79694.33333,79772.33333,79995.33333,80374.66667,80616,80801.33333,80884,81251,81667.66667,81968,82375.66667,82555.66667,82894.33333,82962.66667,83070.33333,83245.66667,83480.66667,83737.33333,83873,83966.66667,84069.66667,84232,84406.66667,84544.66667,84668,84873.66667,85181.66667,85561.33333,85886.33333,86114,86270.66667,86540.33333,86883.33333,87354.33333,87668.33333,87934.66667,88219.66667,88551,88953.66667,89235.66667,89549.33333,89797.66667,89964.33333,90006,90052,90234,90436.66667,90689.33333,90917.66667,91126.66667,91310.33333,91496,91840.33333,92106.66667,92372.33333,92548,92841,93177,93474.66667,93801,94101.33333,94578.33333,95078,95642.66667,96163.33333,96563.33333,96814.66667,97021.33333,97176.66667,97414.33333,97647.66667,98042
394341,"Astoria, OR",674,276720,276172.5,275697.3333,274518.6667,273135.3333,271306,269622,267632,265829,264061.6667,262464.6667,260368.6667,258223,256033.6667,254043,251857.6667,249412,247020.3333,244609.6667,243016,241690.6667,240265.6667,238509.6667,237105,235741,234628.6667,233507.3333,232373.6667,231434.6667,230304.6667,229390,228068.6667,226761.3333,226092.3333,225129.6667,223863,222082,220552.6667,218859.3333,217038,215660,214851,214470,213947.3333,213787,213592.3333,213901.6667,213906.3333,214004.3333,213674.6667,213620,213370,213146.6667,213475,214089.6667,215089.6667,215679.6667,216666.6667,217962,219513,220513.3333,221376.6667,222228.3333,223605,225101.3333,226704.6667,228210.6667,229658.6667,230981,232261.3333,233533.3333,234929.6667,236429.3333,237834.3333,238988,240242,241407,242609,243556,244551.6667,245476.6667,246416.6667,247684.6667,248954.3333,250632,252244.6667,254180,256114.3333,258132,260378.3333,262442.3333,264372,265991.6667,267630,269415.3333,271436,273259.3333,274991,276702.3333,278695,280650.6667,282411,283980.3333,285730.3333,287491.6667,289218.6667,290883,292784,294497,296017.6667,297346.6667,299058,300712.3333,301777.3333,302618.6667,303301.6667,304222.3333,305070.6667,305523.6667,306197,307381.3333,309169.6667,310997,312536,313692.3333,314511.3333,315269,316115,317252,317673.6667,318465,319186.6667,320718.6667,322077.3333,323492.6667,324825.6667,326325.6667,327881,329487.6667,331040.6667,332508,333811.3333,334451
394973,"Peru, IN",675,78447,78463,78450,78304,78099.33333,77890.66667,77720.66667,77469,77276.66667,77159.33333,77126.66667,77029.33333,76914.66667,76796,76597.33333,76356,76108.66667,75831.66667,75485.33333,75056.33333,74718,74490.33333,74326.33333,74132.66667,73940,73826,73741.66667,73685.66667,73549.66667,73416.66667,73289,73125,72968.33333,72799,72656.66667,72426,72189.33333,71906,71737.33333,71555.66667,71528.33333,71578.66667,71664.66667,71701.66667,71666,71620,71569.66667,71524.66667,71290.33333,71138,70908,70911.33333,70861,70949.66667,71001.33333,71032.33333,71008,71035,71088,71124,71138.33333,71142.66667,71134.33333,71118.33333,71078.33333,70949.33333,70813.66667,70705.33333,70761.66667,70824.66667,70952.33333,71070.33333,70921.66667,70695.66667,70482.66667,70552.33333,70654,70778,70924.33333,71347.33333,71815.33333,72218.66667,72378.66667,72457,72499.33333,72563.33333,72583.66667,72695,72786,72829,72869.33333,72838,72814.66667,72719.66667,72723.33333,72751,73029.33333,73157.33333,73359.33333,73403,73579,73806.66667,74047.33333,74284.33333,74151.33333,74132,73929,74135.66667,74064.66667,74229,74363.66667,74713.33333,74972,75125.66667,75188.33333,75279.66667,75579.66667,75979.66667,76549,77018.66667,77896.66667,78682.33333,79484,79845.33333,80202,80596.66667,81009.33333,81475,81893,82133.33333,82428.33333,82677.66667,83145,83509.33333,83934.33333,84283,84668.66667,85025,85516.66667,86016,86530,86962,87310.33333
394506,"Coshocton, OH",676,84483,84334.5,84283,84160.33333,84011,83862,83632.66667,83641.33333,83605,83570.33333,83379.66667,83283,83188.66667,83052.66667,82764.66667,82505,82175.33333,81955,81740.33333,81536,81275,81043.33333,80892,80799,80630.66667,80482.66667,80325.66667,80263,80221,80110,79904.66667,79706.33333,79513.66667,79293,79129.66667,78799.66667,78536,78189,77975.66667,77770.33333,77604.66667,77572.33333,77637,77666.66667,77702.33333,77737,77673,77580.66667,77323.33333,77236,77117.66667,77130,77100.66667,77190.33333,77267,77365.33333,77410.66667,77494.66667,77644,77758,78156,78464,78734.66667,78634.66667,78552.33333,78557.66667,78721.66667,78985.66667,79266.33333,79477,79726,79988.66667,80258,80559.66667,80814.66667,81237.33333,81677.33333,82034.66667,82356.66667,82646,83071.66667,83605.66667,84066,84537.33333,85045.33333,85371.66667,85698.33333,85897.66667,86262.33333,86735,87110,87423.33333,87559.66667,87817,88169.66667,88520,88824.33333,89208,89688.66667,90101.66667,90519.66667,90998,91538.33333,91998.66667,92473,92878.66667,93328,93706,94081,94479.33333,95005,95551.33333,96115.33333,96432.33333,96826,97180.33333,97661.33333,98123.33333,98776,99540,100265.6667,100865.3333,101414,102113.6667,102767.3333,103248.6667,103618.3333,103926,104341.3333,104719.6667,105274.6667,105918,106503.3333,107126,107766,108459,109077.3333,109614,110247,110852.3333,111487.3333,112109,112362.6667
394916,"Newton, IA",677,113606,113388,112997.3333,112410.6667,112009.6667,111895,111927.6667,111835.6667,111809.6667,111759.6667,111927.6667,112079.3333,112364,112455.3333,112527,112451.3333,112246.6667,111935.6667,111530.3333,111207.6667,110928.3333,111022.3333,111230.6667,111467,111493,111367,111302.3333,111115.3333,111052.6667,110988.6667,110884.3333,110910.3333,110797,110731.6667,110442.3333,110188,109887,109544,109029.3333,108537.6667,108140,108050.6667,108002,108114,108184,108124.6667,107871.3333,107520.6667,107375.3333,107368.6667,107518.3333,107633.3333,107775.6667,107746.3333,107972.6667,108222.6667,108499.3333,108396,108312.6667,108322.3333,108403,108416.3333,108435.3333,108655.3333,108856.3333,109225,109380.6667,109336.3333,109379.3333,109482.6667,109700.3333,109759.6667,109803.3333,109971.3333,110189.6667,110572,110952.3333,111250,111528,111717,111947,112038.6667,112158.6667,112268,112490.6667,112742.3333,112857,112834,112873.6667,113044.3333,113298,113500,113764.6667,114083,114483.6667,114685.3333,114937.6667,115180.3333,115543.3333,115787.3333,115932.6667,116182.3333,116383.6667,116650.3333,116577.6667,116648,116765.3333,117183.3333,117676,118116.3333,118552,118857.3333,119173.3333,119520.6667,119890.3333,120266.3333,120329.6667,120485,120696.6667,121152.3333,121143,121212.6667,121450.6667,122111.6667,122636.3333,122394,122044,121732.3333,122032.3333,122413.6667,122789,123057,123404.3333,123809.6667,124264.3333,124696.3333,125075,125583,126126,126721.3333,127323.3333,127872.3333,128240
394370,"Bay City, TX",678,97572,97723,97833.66667,98012.66667,98256.33333,98508.33333,98867.66667,99243,99782,99776,99742.33333,99462,99694.66667,99760.33333,99911.66667,99837,99803,99606,99468.66667,99212,98689.66667,98215.66667,97857,97791.33333,98021,98321.33333,98658,98835.66667,98844.33333,98826.33333,98744.66667,98691.66667,98276.66667,97801.66667,97394.33333,97318.66667,96977.33333,96587,96370,96415.33333,96500.33333,96499,96520,96535.66667,96724.33333,96982.33333,97350,97630,97768.33333,97811.33333,97900.33333,98126.33333,98358.33333,98558,98942,99397.66667,99869.66667,100239.3333,100827.3333,101294,101853,102172.6667,102606,102937.6667,103384.6667,103971.6667,104507.6667,105163.3333,105812.6667,106589,107319,108053.6667,108713.6667,109299,109810.3333,110372,110972.6667,111653,112343.6667,113119.3333,113945.3333,114876.3333,115490.6667,115873,116484.6667,117445.3333,118461,119075,119646,120310,121144.3333,122046.3333,123142.3333,124153,124476.3333,124644.3333,125053.6667,126052,127083,127879.3333,128663,129433.6667,130072.6667,130674.6667,131189,131918,132778.3333,133919.3333,134832,135694,136267.3333,137055,137560.3333,138096,138390.6667,138902.6667,139249.3333,139935.3333,140636.3333,141669,141864,141937.3333,141699.6667,142245.6667,142948,143809,144530.6667,144775,145245.6667,145640,146376.3333,146836,147416.6667,147802,148167.3333,148446,148804.3333,149079.3333,149341.3333,149576,150001,150594,151276.6667
394617,"Fremont, NE",679,106927,106889.5,106816,106702.3333,106487.6667,106299,106060.3333,105907,105788,105820.3333,105905,105960,105975.6667,105965.3333,105916.3333,105689,105392.6667,105065.6667,104834,104565,104300,104072.6667,103960.6667,103959.3333,103965,103958.6667,103974,104018.3333,104055.6667,104127.6667,104151,104190,104121.3333,103703.3333,103236.6667,102729,102531.6667,102326,102177,102048,101999.3333,101976,102035,102212,102422.3333,102675,102888.6667,103071.6667,103109.3333,103024.6667,102932,102868.3333,102810.3333,102804.3333,102845.3333,102949,103043.3333,103207,103485,103718,103925,104012,104167,104321.6667,104538,104748.6667,104982.3333,105125.6667,105321,105585.6667,105968.3333,106249.6667,106463.6667,106634.6667,106876.6667,107121.3333,107389.3333,107609.3333,107911,108164.6667,108459.3333,108735,109079.3333,109490,109910,110357,110764,111129,111517.3333,111904.3333,112311.6667,112618,112895.3333,113106.3333,113379.6667,113699.3333,114073.6667,114464,114884.6667,115267.6667,115789,116266.3333,116801.6667,117269.6667,117790.3333,118382,119110.6667,119906.6667,120719.3333,121351.3333,121960,122597.6667,123277.6667,123916,124483,125003,125616,126287.6667,127044.3333,127820.6667,128446.6667,129092,129716,130569.3333,131426.3333,132345.3333,133116.6667,133858.6667,134520.3333,135191.3333,135923.6667,136680.6667,137537.3333,138290,139011.6667,139759.6667,140303.6667,140890.3333,141402,142188.3333,142957,143743.3333,143704.6667
394702,"Hutchinson, MN",680,186738,186078,185508.6667,184146,182828.6667,181493.3333,180451.3333,179584,178788,177915.3333,177073.6667,176581.3333,176185.3333,175547,174249.3333,172883.3333,171566.6667,170298,168694.6667,166846.3333,164977.6667,163349,162042,161092.6667,160442.3333,160077.3333,159752.3333,159434,159382,159224.6667,159140.6667,158360.6667,157943.3333,157106.6667,156248.6667,154884.6667,153556.3333,151990.6667,150395.6667,149112.6667,148716,148643.3333,148577.6667,148406,148079.3333,147638.6667,147111.6667,146699.6667,146427.3333,146089.6667,145738,145542.3333,145433,145605.3333,145727.6667,145879.3333,145963,146176,146522.6667,147054.6667,147669,148132.6667,148522,148890.3333,149547.3333,150290.3333,150942.3333,151360,151547,151759.6667,152065.3333,152598,153195.3333,153710.6667,154056.6667,154410.3333,154824.6667,155294,155588,155774.3333,155909,155974.6667,156104.6667,156422,156983.6667,157527.3333,157971.6667,158431.6667,159050.3333,159953.6667,160571,161112,161294,161655,162154.6667,162667,163312.3333,163832,164425.3333,165036.3333,165831.3333,166851.6667,167798.3333,168554,169024,169585.6667,170238,171202.6667,172325.6667,173472,174565,175622.3333,176732.6667,177903.3333,178819.3333,179605.6667,180145.3333,180812,181700.3333,182837.3333,184097.3333,185180.6667,186827.3333,188232.3333,188506,187612.3333,186857.6667,187473.3333,188965.3333,190291,190858,190096.3333,188438.6667,187996,188377.3333,189009.3333,188405.6667,187530.3333,187512.6667,187943.3333,188741.3333,189783.6667,190617
